role,speech_id,seg_index,pysent_label,pysent_pos,pysent_neg,pysent_neu,pysent_polarity
TT,21-07-04-m-020,6,POS,0.6524,0.0517,0.296,0.6007
TT,21-07-04-m-020,7,NEU,0.4351,0.0789,0.486,0.3561
TT,21-07-04-m-020,8,NEU,0.1011,0.2851,0.6138,-0.184
TT,21-07-04-m-020,9,NEG,0.014,0.8725,0.1136,-0.8585
TT,21-07-04-m-020,10,NEG,0.0118,0.8656,0.1226,-0.8538
TT,21-07-04-m-020,11,POS,0.5555,0.082,0.3624,0.4735
TT,21-07-04-m-020,12,POS,0.9653,0.0074,0.0273,0.9579
TT,21-07-04-m-020,13,NEU,0.2328,0.2907,0.4765,-0.058
TT,21-07-04-m-020,14,NEU,0.2111,0.1387,0.6502,0.0725
TT,21-07-04-m-020,15,POS,0.9418,0.0063,0.0519,0.9356
TT,21-07-04-m-022,0,NEU,0.1719,0.1734,0.6548,-0.0015
TT,21-07-04-m-022,1,POS,0.9339,0.0057,0.0605,0.9282
TT,21-07-04-m-022,2,NEG,0.0398,0.6451,0.3152,-0.6053
TT,21-07-04-m-022,3,POS,0.7503,0.0203,0.2294,0.73
TT,21-07-04-m-022,4,NEU,0.0167,0.4004,0.5829,-0.3836
TT,21-07-04-m-022,5,NEU,0.1538,0.1117,0.7345,0.042
TT,21-07-04-m-022,6,NEU,0.0946,0.0997,0.8056,-0.0051
TT,21-07-04-m-022,7,NEG,0.0364,0.7661,0.1974,-0.7297
TT,21-07-04-m-022,8,NEG,0.0485,0.6395,0.312,-0.5909
TT,21-07-04-m-022,9,NEG,0.0538,0.6006,0.3456,-0.5469
TT,21-07-04-m-022,10,NEG,0.0772,0.4941,0.4288,-0.4169
TT,21-07-04-m-022,11,POS,0.9455,0.0109,0.0437,0.9346
TT,21-07-04-m-022,12,NEG,0.0232,0.7301,0.2468,-0.7069
TT,21-07-04-m-022,13,NEG,0.0314,0.5219,0.4467,-0.4906
TT,21-07-04-m-022,14,NEG,0.0314,0.69,0.2787,-0.6586
TT,21-07-04-m-026,0,NEU,0.1721,0.3142,0.5137,-0.1422
TT,21-07-04-m-026,1,NEU,0.3128,0.1116,0.5756,0.2013
TT,21-07-04-m-026,2,NEU,0.4326,0.0452,0.5222,0.3874
TT,21-07-04-m-026,3,NEU,0.3851,0.0818,0.533,0.3033
TT,21-07-04-m-026,4,NEG,0.0354,0.7533,0.2112,-0.7179
TT,21-07-04-m-026,5,NEG,0.0053,0.9266,0.0681,-0.9213
TT,21-07-04-m-026,6,NEG,0.0142,0.7129,0.2729,-0.6986
TT,21-07-04-m-026,7,NEU,0.1277,0.1205,0.7517,0.0072
TT,21-07-04-m-026,8,NEU,0.335,0.1689,0.4961,0.1662
TT,21-07-04-m-027,0,NEG,0.0072,0.9452,0.0475,-0.938
TT,21-07-04-m-027,1,NEG,0.0133,0.8118,0.1749,-0.7985
TT,21-07-04-m-027,2,NEG,0.0148,0.7703,0.2149,-0.7555
TT,21-07-04-m-027,3,NEG,0.1004,0.4728,0.4268,-0.3724
TT,21-07-04-m-027,4,NEU,0.1413,0.1194,0.7393,0.0219
TT,21-07-04-m-027,5,NEG,0.0118,0.8099,0.1784,-0.7981
TT,21-07-04-m-027,6,NEU,0.3437,0.045,0.6113,0.2987
TT,21-07-04-m-027,7,NEG,0.0132,0.8747,0.1121,-0.8614
TT,21-07-04-m-027,8,NEG,0.0202,0.7648,0.215,-0.7446
TT,21-07-04-m-027,9,NEU,0.0233,0.2435,0.7331,-0.2202
TT,21-07-04-m-027,10,NEG,0.0419,0.5098,0.4484,-0.4679
TT,21-07-04-m-027,11,POS,0.7007,0.0095,0.2898,0.6911
TT,21-07-04-m-027,12,NEU,0.1459,0.1608,0.6933,-0.0149
TT,21-07-04-m-027,13,NEU,0.0892,0.2826,0.6282,-0.1933
TT,21-07-04-m-027,14,NEU,0.1971,0.2546,0.5484,-0.0575
TT,21-07-04-m-027,15,NEG,0.0287,0.6561,0.3153,-0.6274
TT,21-07-04-m-027,16,NEG,0.0116,0.8323,0.1561,-0.8207
TT,21-07-04-m-027,17,POS,0.9578,0.0065,0.0357,0.9513
TT,21-07-04-m-027,18,NEU,0.4654,0.0531,0.4815,0.4124
TT,21-07-04-m-027,19,NEU,0.3456,0.0663,0.5881,0.2792
TT,21-07-04-m-027,20,NEU,0.3261,0.0508,0.623,0.2753
TT,21-07-04-m-027,21,NEU,0.2717,0.0595,0.6689,0.2122
TT,21-07-04-m-027,22,NEU,0.1299,0.2403,0.6298,-0.1103
TT,21-07-04-m-027,23,NEU,0.335,0.1689,0.4961,0.1662
TT,21-07-04-m-033,0,POS,0.9098,0.0124,0.0778,0.8975
TT,21-07-04-m-033,1,NEU,0.1837,0.1148,0.7015,0.0689
TT,21-07-04-m-033,2,POS,0.8997,0.0165,0.0838,0.8832
TT,21-07-04-m-033,3,POS,0.908,0.0103,0.0818,0.8977
TT,21-07-04-m-033,4,POS,0.7579,0.1127,0.1294,0.6451
TT,21-07-04-m-033,5,NEU,0.3441,0.1188,0.5371,0.2253
TT,21-07-04-m-033,6,NEU,0.294,0.0628,0.6432,0.2312
TT,21-07-04-m-033,7,POS,0.9297,0.0068,0.0635,0.9229
TT,21-07-04-m-033,8,POS,0.9023,0.0095,0.0881,0.8928
TT,21-07-04-m-033,9,NEU,0.4285,0.0277,0.5439,0.4008
TT,21-07-04-m-033,10,NEU,0.387,0.038,0.5751,0.349
TT,21-07-04-m-033,11,NEU,0.3551,0.0917,0.5532,0.2633
TT,21-07-04-m-033,12,NEU,0.2868,0.0923,0.6209,0.1944
TT,21-07-04-m-033,13,NEU,0.4534,0.0659,0.4806,0.3875
TT,21-07-04-m-033,14,NEU,0.1434,0.2141,0.6426,-0.0707
TT,21-07-04-m-033,15,POS,0.4666,0.0871,0.4463,0.3795
TT,21-07-04-m-033,16,NEU,0.1132,0.3224,0.5645,-0.2092
TT,21-07-04-m-033,17,NEU,0.4448,0.08,0.4752,0.3648
TT,21-07-04-m-033,18,NEU,0.1838,0.0236,0.7926,0.1603
TT,21-07-04-m-033,19,NEG,0.0286,0.6924,0.279,-0.6639
TT,21-07-04-m-033,20,NEU,0.4189,0.0497,0.5314,0.3692
TT,21-07-04-m-033,21,NEU,0.3486,0.0326,0.6188,0.316
TT,21-07-04-m-033,22,POS,0.7504,0.0233,0.2263,0.7271
TT,21-07-04-m-033,23,POS,0.471,0.0665,0.4625,0.4045
TT,21-07-04-m-033,24,NEU,0.0346,0.0822,0.8832,-0.0476
TT,21-07-04-m-033,25,NEU,0.2899,0.0519,0.6582,0.238
TT,21-07-04-m-033,26,NEG,0.013,0.6821,0.3049,-0.6691
TT,21-07-04-m-033,27,POS,0.6962,0.0187,0.2851,0.6776
TT,21-07-04-m-033,28,POS,0.8756,0.0115,0.1129,0.8641
TT,21-07-04-m-033,29,POS,0.8879,0.0073,0.1048,0.8806
TT,21-07-04-m-033,30,NEU,0.0595,0.0884,0.8521,-0.0289
TT,21-07-04-m-033,31,NEU,0.0729,0.0453,0.8818,0.0276
TT,21-07-04-m-033,32,NEU,0.3849,0.0674,0.5477,0.3176
TT,21-07-04-m-033,33,NEG,0.0243,0.6646,0.3111,-0.6402
TT,21-07-04-m-033,34,NEU,0.182,0.0776,0.7404,0.1044
TT,21-07-04-m-033,35,NEG,0.0111,0.8317,0.1572,-0.8206
TT,21-07-04-m-033,36,NEU,0.1914,0.0195,0.7891,0.1719
TT,21-07-04-m-033,37,POS,0.6677,0.0047,0.3276,0.663
TT,21-07-04-m-033,38,POS,0.8687,0.0051,0.1262,0.8635
TT,21-07-04-m-033,39,NEU,0.0577,0.0955,0.8469,-0.0378
TT,21-07-04-m-033,40,POS,0.8299,0.0117,0.1584,0.8182
TT,21-07-04-m-033,41,POS,0.8383,0.0205,0.1412,0.8177
TT,21-07-04-m-033,42,POS,0.5741,0.0269,0.399,0.5472
TT,21-07-04-m-033,43,POS,0.5277,0.053,0.4194,0.4747
TT,21-07-04-m-033,44,NEU,0.0923,0.2155,0.6923,-0.1232
TT,21-07-04-m-033,45,NEU,0.1976,0.1865,0.6159,0.0112
TT,21-07-04-m-033,46,POS,0.8804,0.0138,0.1058,0.8666
TT,21-07-04-m-033,47,POS,0.8164,0.0163,0.1673,0.8001
TT,21-07-04-m-033,48,NEU,0.3658,0.0896,0.5446,0.2762
TT,21-07-04-m-033,49,POS,0.4658,0.0803,0.4538,0.3855
TT,21-07-04-m-033,50,NEU,0.3553,0.0271,0.6176,0.3282
TT,21-07-04-m-033,51,NEG,0.0192,0.767,0.2137,-0.7478
TT,21-07-04-m-033,52,NEU,0.0217,0.4391,0.5391,-0.4174
TT,21-07-04-m-033,53,POS,0.949,0.0058,0.0453,0.9432
TT,21-07-04-m-033,54,NEU,0.0458,0.1195,0.8346,-0.0737
TT,21-07-04-m-033,55,NEG,0.0055,0.9428,0.0517,-0.9374
TT,21-07-04-m-033,56,POS,0.8133,0.0086,0.1782,0.8047
TT,21-07-04-m-033,57,POS,0.6176,0.036,0.3464,0.5816
TT,21-07-04-m-033,58,NEG,0.0482,0.4926,0.4592,-0.4443
TT,21-07-04-m-033,59,POS,0.711,0.0241,0.2649,0.6869
TT,21-07-04-m-033,60,NEU,0.0367,0.1077,0.8556,-0.071
TT,21-07-04-m-033,61,NEU,0.1111,0.0679,0.821,0.0432
TT,21-07-04-m-033,62,POS,0.8508,0.0107,0.1385,0.8401
TT,21-07-04-m-033,63,POS,0.6845,0.0172,0.2983,0.6673
TT,21-07-04-m-033,64,POS,0.8877,0.0089,0.1035,0.8788
TT,21-07-04-m-033,65,POS,0.7555,0.0223,0.2222,0.7332
TT,21-07-04-m-033,66,POS,0.8927,0.0066,0.1007,0.8861
TT,21-07-04-m-033,67,POS,0.5885,0.0427,0.3688,0.5458
TT,21-07-04-m-033,68,NEU,0.0487,0.1779,0.7734,-0.1292
TT,21-07-04-m-033,69,POS,0.9799,0.0026,0.0175,0.9773
TT,21-07-04-m-033,70,NEU,0.0776,0.0677,0.8547,0.0098
TT,21-07-04-m-033,71,POS,0.5686,0.0233,0.4081,0.5453
TT,21-07-04-m-033,72,NEU,0.1238,0.3206,0.5556,-0.1968
TT,21-07-04-m-033,73,NEU,0.0633,0.2556,0.6811,-0.1924
TT,21-07-04-m-033,74,POS,0.8895,0.0048,0.1057,0.8847
TT,21-07-04-m-033,75,NEU,0.1896,0.2311,0.5793,-0.0415
TT,21-07-04-m-033,76,NEU,0.4347,0.0804,0.4849,0.3543
TT,21-07-04-m-033,77,POS,0.9462,0.0101,0.0437,0.9361
TT,21-07-04-m-033,78,POS,0.6152,0.018,0.3668,0.5973
TT,21-07-04-m-033,79,POS,0.665,0.0297,0.3053,0.6353
TT,21-07-04-m-033,80,POS,0.8457,0.0096,0.1447,0.8362
TT,21-07-04-m-033,81,POS,0.8513,0.0103,0.1384,0.841
TT,21-07-04-m-033,82,POS,0.8585,0.0153,0.1263,0.8432
TT,21-07-04-m-033,83,POS,0.8893,0.0123,0.0985,0.877
TT,21-07-04-m-033,84,POS,0.5169,0.1116,0.3715,0.4053
TT,26-02-04-m-008,0,NEU,0.1968,0.2661,0.5371,-0.0692
TT,26-02-04-m-008,1,NEG,0.0131,0.6688,0.3181,-0.6558
TT,26-02-04-m-008,2,NEU,0.057,0.2535,0.6895,-0.1964
TT,26-02-04-m-008,3,NEU,0.1054,0.2539,0.6406,-0.1485
TT,26-02-04-m-008,4,POS,0.7848,0.0178,0.1975,0.767
TT,26-02-04-m-008,5,POS,0.479,0.0567,0.4643,0.4224
TT,26-02-04-m-008,6,NEU,0.4337,0.0404,0.5259,0.3934
TT,26-02-04-m-008,7,NEG,0.0054,0.9268,0.0678,-0.9214
TT,26-02-04-m-008,8,NEU,0.1912,0.0435,0.7652,0.1477
TT,26-02-04-m-008,9,NEU,0.1656,0.0336,0.8007,0.132
TT,26-02-04-m-008,10,NEU,0.0423,0.4176,0.5401,-0.3754
TT,26-02-04-m-008,11,NEU,0.4773,0.0355,0.4871,0.4418
TT,26-02-04-m-008,12,NEU,0.1348,0.1079,0.7573,0.0269
TT,26-02-04-m-008,13,NEU,0.0434,0.4441,0.5125,-0.4007
TT,26-02-04-m-008,14,NEU,0.3077,0.0567,0.6356,0.251
TT,26-02-04-m-008,15,NEU,0.4302,0.0618,0.508,0.3684
TT,26-02-04-m-008,16,NEG,0.0586,0.6825,0.2589,-0.624
TT,26-02-04-m-008,17,POS,0.5813,0.046,0.3727,0.5353
TT,26-02-04-m-008,18,NEU,0.1278,0.1012,0.771,0.0266
TT,26-02-04-m-008,19,POS,0.5808,0.0327,0.3865,0.5481
TT,26-02-04-m-008,20,NEU,0.2149,0.1261,0.659,0.0888
TT,26-02-04-m-008,21,NEG,0.0042,0.9101,0.0857,-0.9059
TT,26-02-04-m-008,22,NEG,0.0051,0.8591,0.1358,-0.854
TT,26-02-04-m-008,23,POS,0.5345,0.0454,0.4201,0.4892
TT,26-02-04-m-008,24,POS,0.8615,0.0053,0.1333,0.8562
TT,26-02-04-m-008,25,NEU,0.0906,0.1271,0.7823,-0.0365
TT,26-02-04-m-008,26,NEU,0.0278,0.1345,0.8377,-0.1067
TT,26-02-04-m-008,27,NEU,0.3159,0.1431,0.541,0.1727
TT,26-02-04-m-008,28,NEU,0.1466,0.145,0.7084,0.0017
TT,26-02-04-m-008,29,POS,0.9175,0.0087,0.0738,0.9088
TT,26-02-04-m-008,30,POS,0.7217,0.0223,0.2559,0.6994
TT,26-02-04-m-008,31,NEU,0.2975,0.0462,0.6562,0.2513
TT,26-02-04-m-008,32,POS,0.5641,0.0519,0.384,0.5122
TT,26-02-04-m-008,33,NEU,0.2529,0.3497,0.3974,-0.0968
TT,26-02-04-m-008,34,POS,0.5646,0.0421,0.3933,0.5224
TT,26-02-04-m-008,35,POS,0.6115,0.0311,0.3575,0.5804
TT,26-02-04-m-008,36,POS,0.6763,0.018,0.3057,0.6583
TT,26-02-04-m-008,37,POS,0.9542,0.0071,0.0387,0.947
TT,26-02-04-m-008,38,NEU,0.335,0.1689,0.4961,0.1662
TT,26-02-04-m-020,0,NEU,0.1968,0.2661,0.5371,-0.0692
TT,26-02-04-m-020,1,POS,0.936,0.008,0.056,0.928
TT,26-02-04-m-020,2,POS,0.9507,0.0068,0.0426,0.9439
TT,26-02-04-m-020,3,NEG,0.007,0.9104,0.0826,-0.9033
TT,26-02-04-m-020,4,NEU,0.4343,0.1059,0.4598,0.3284
TT,26-02-04-m-020,5,NEG,0.0592,0.5069,0.4339,-0.4476
TT,26-02-04-m-020,6,NEG,0.0194,0.6591,0.3215,-0.6397
TT,26-02-04-m-020,7,NEG,0.0038,0.9563,0.0399,-0.9524
TT,26-02-04-m-020,8,NEU,0.2748,0.0285,0.6967,0.2463
TT,26-02-04-m-020,9,NEU,0.1987,0.0533,0.748,0.1454
TT,26-02-04-m-020,10,NEG,0.0613,0.7062,0.2325,-0.645
TT,26-02-04-m-020,11,NEG,0.0091,0.8356,0.1553,-0.8265
TT,26-02-04-m-020,12,NEU,0.335,0.1689,0.4961,0.1662
TT,26-02-04-m-032,0,NEU,0.1968,0.2661,0.5371,-0.0692
TT,26-02-04-m-032,1,POS,0.9697,0.0022,0.0281,0.9675
TT,26-02-04-m-032,2,POS,0.7956,0.0225,0.1819,0.7732
TT,26-02-04-m-032,3,POS,0.9607,0.0053,0.034,0.9554
TT,26-02-04-m-032,4,NEU,0.1509,0.2008,0.6484,-0.0499
TT,26-02-04-m-032,5,POS,0.5035,0.1387,0.3578,0.3647
TT,26-02-04-m-032,6,NEU,0.3879,0.0578,0.5543,0.3301
TT,26-02-04-m-032,7,NEG,0.009,0.8804,0.1106,-0.8714
TT,26-02-04-m-032,8,NEU,0.421,0.0399,0.5391,0.3811
TT,26-02-04-m-032,9,POS,0.7775,0.019,0.2034,0.7585
TT,26-02-04-m-032,10,NEU,0.3691,0.1381,0.4928,0.231
TT,26-02-04-m-032,11,NEG,0.0042,0.8981,0.0977,-0.8939
TT,26-02-04-m-032,12,NEU,0.1163,0.1166,0.767,-0.0003
TT,26-02-04-m-032,13,NEU,0.1024,0.1061,0.7915,-0.0037
TT,26-02-04-m-032,14,NEU,0.2393,0.0408,0.7198,0.1985
TT,26-02-04-m-032,15,NEU,0.0649,0.0528,0.8823,0.0122
TT,26-02-04-m-032,16,NEU,0.2575,0.0133,0.7292,0.2443
TT,26-02-04-m-032,17,POS,0.824,0.0069,0.1691,0.8171
TT,26-02-04-m-032,18,NEU,0.1377,0.058,0.8043,0.0797
TT,26-02-04-m-032,19,NEU,0.4307,0.104,0.4653,0.3267
TT,26-02-04-m-032,20,NEU,0.355,0.08,0.565,0.275
TT,26-02-04-m-032,21,NEU,0.2527,0.0372,0.7101,0.2155
TT,26-02-04-m-032,22,NEU,0.3509,0.0234,0.6257,0.3275
TT,26-02-04-m-032,23,NEU,0.3215,0.0373,0.6412,0.2842
TT,26-02-04-m-032,24,POS,0.7305,0.02,0.2496,0.7105
TT,26-02-04-m-032,25,POS,0.9616,0.0039,0.0345,0.9577
TT,26-02-04-m-032,26,POS,0.8756,0.0142,0.1102,0.8614
TT,26-02-04-m-032,27,NEU,0.3138,0.1295,0.5566,0.1843
TT,26-02-04-m-032,28,NEG,0.0202,0.5734,0.4064,-0.5531
TT,26-02-04-m-032,29,NEG,0.0036,0.9346,0.0618,-0.9311
TT,26-02-04-m-032,30,POS,0.8995,0.0061,0.0945,0.8934
TT,26-02-04-m-040,0,NEU,0.337,0.1287,0.5344,0.2083
TT,26-02-04-m-040,1,POS,0.7846,0.0362,0.1792,0.7484
TT,26-02-04-m-040,2,NEG,0.0069,0.9361,0.057,-0.9291
TT,26-02-04-m-040,3,NEU,0.1458,0.2078,0.6464,-0.062
TT,26-02-04-m-040,4,NEG,0.0038,0.9619,0.0343,-0.9581
TT,26-02-04-m-040,5,NEU,0.0411,0.4637,0.4952,-0.4226
TT,26-02-04-m-040,6,NEU,0.4097,0.0966,0.4937,0.313
TT,26-02-04-m-040,7,NEG,0.0064,0.883,0.1106,-0.8767
TT,26-02-04-m-040,8,NEU,0.1233,0.3214,0.5553,-0.1981
TT,26-02-04-m-040,9,NEU,0.167,0.3336,0.4994,-0.1666
TT,26-02-04-m-040,10,NEU,0.335,0.1689,0.4961,0.1662
TT,26-02-04-m-042,0,NEU,0.4033,0.1679,0.4288,0.2355
TT,26-02-04-m-042,1,POS,0.8221,0.0118,0.1661,0.8104
TT,26-02-04-m-042,2,POS,0.8281,0.0101,0.1618,0.8181
TT,26-02-04-m-042,3,NEG,0.0294,0.4992,0.4713,-0.4698
TT,26-02-04-m-042,4,NEU,0.0566,0.115,0.8284,-0.0584
TT,26-02-04-m-042,5,POS,0.8018,0.0208,0.1774,0.781
TT,26-02-04-m-042,6,NEG,0.0081,0.9212,0.0706,-0.9131
TT,26-02-04-m-042,7,NEG,0.0222,0.5346,0.4432,-0.5125
TT,26-02-04-m-042,8,NEU,0.0873,0.3937,0.519,-0.3063
TT,26-02-04-m-042,9,NEG,0.0091,0.9127,0.0782,-0.9036
TT,26-02-04-m-042,10,NEG,0.0109,0.76,0.2291,-0.749
TT,26-02-04-m-042,11,POS,0.7305,0.0303,0.2392,0.7002
TT,26-02-04-m-042,12,NEG,0.0046,0.9075,0.0879,-0.9029
TT,26-02-04-m-042,13,NEG,0.0095,0.8906,0.1,-0.8811
TT,26-02-04-m-042,14,NEU,0.0529,0.4424,0.5048,-0.3895
TT,26-02-04-m-042,15,NEG,0.0117,0.7456,0.2427,-0.7339
TT,26-02-04-m-042,16,NEU,0.0482,0.2465,0.7053,-0.1983
TT,26-02-04-m-042,17,NEG,0.0235,0.5683,0.4082,-0.5448
TT,26-02-04-m-042,18,NEU,0.092,0.111,0.797,-0.019
TT,30-03-04-p-168,0,NEU,0.186,0.199,0.615,-0.013
TT,30-03-04-p-168,1,NEG,0.0106,0.8545,0.135,-0.8439
TT,30-03-04-p-168,2,NEG,0.0052,0.9638,0.031,-0.9585
TT,30-03-04-p-168,3,NEG,0.0279,0.8019,0.1702,-0.774
TT,30-03-04-p-168,4,NEG,0.0064,0.9465,0.0471,-0.94
TT,30-03-04-p-168,5,NEG,0.0094,0.6498,0.3407,-0.6404
TT,30-03-04-p-168,6,NEU,0.2792,0.3587,0.3622,-0.0795
TT,30-03-04-p-168,7,NEG,0.0856,0.7006,0.2139,-0.615
TT,30-03-04-p-168,8,NEG,0.0083,0.9068,0.0849,-0.8986
TT,30-03-04-p-168,9,NEG,0.003,0.9816,0.0153,-0.9786
TT,30-03-04-p-168,10,POS,0.6475,0.0406,0.3119,0.6069
TT,30-03-04-p-168,11,NEU,0.3718,0.0457,0.5825,0.3262
TT,30-03-04-p-168,12,NEU,0.3062,0.1774,0.5164,0.1289
TT,30-03-04-p-168,13,POS,0.9027,0.0037,0.0936,0.899
TT,30-03-04-p-168,14,POS,0.7235,0.0263,0.2502,0.6971
TT,30-03-04-p-168,15,NEU,0.2198,0.1885,0.5916,0.0313
TT,30-03-04-p-168,16,NEU,0.2776,0.0569,0.6655,0.2207
TT,30-03-04-p-168,17,NEU,0.123,0.2265,0.6505,-0.1036
TT,30-03-04-p-168,18,NEU,0.2642,0.065,0.6708,0.1991
TT,30-03-04-p-168,19,POS,0.8144,0.0142,0.1714,0.8001
TT,30-03-04-p-168,20,NEU,0.3682,0.049,0.5828,0.3192
TT,30-03-04-p-168,21,POS,0.8765,0.009,0.1145,0.8675
TT,30-03-04-p-168,22,NEU,0.1899,0.0523,0.7579,0.1376
TT,30-03-04-p-168,23,POS,0.687,0.025,0.2879,0.662
TT,30-03-04-p-168,24,POS,0.8667,0.0226,0.1107,0.8441
TT,30-03-04-p-168,25,NEU,0.138,0.1561,0.7059,-0.0181
TT,30-03-04-p-168,26,POS,0.6998,0.012,0.2882,0.6879
TT,30-03-04-p-168,27,POS,0.5228,0.0423,0.4349,0.4805
TT,30-03-04-p-168,28,POS,0.5188,0.0236,0.4575,0.4952
TT,30-03-04-p-168,29,POS,0.7102,0.0387,0.2512,0.6715
TT,30-03-04-p-168,30,NEU,0.2007,0.0434,0.7559,0.1574
TT,30-03-04-p-168,31,NEU,0.1682,0.1396,0.6922,0.0286
TT,30-03-04-p-168,32,POS,0.5876,0.0578,0.3546,0.5298
TT,30-03-04-p-168,33,POS,0.6034,0.0339,0.3627,0.5694
TT,30-03-04-p-168,34,POS,0.9079,0.0072,0.0849,0.9008
TT,30-03-04-p-168,35,POS,0.493,0.0496,0.4574,0.4434
TT,30-03-04-p-168,36,POS,0.5602,0.0279,0.4119,0.5322
TT,30-03-04-p-168,37,NEU,0.4193,0.0635,0.5172,0.3558
TT,30-03-04-p-168,38,NEG,0.0064,0.959,0.0346,-0.9525
TT,30-03-04-p-168,39,POS,0.6478,0.0312,0.321,0.6166
TT,30-03-04-p-168,40,POS,0.8395,0.0114,0.1491,0.8281
TT,30-03-04-p-168,41,NEU,0.4028,0.0674,0.5298,0.3354
TT,30-03-04-p-168,42,NEU,0.1931,0.1116,0.6953,0.0815
TT,30-03-04-p-168,43,NEU,0.1686,0.0811,0.7503,0.0875
TT,30-03-04-p-168,44,NEU,0.2127,0.0648,0.7224,0.1479
TT,30-03-04-p-168,45,POS,0.8344,0.015,0.1506,0.8193
TT,30-03-04-p-168,46,NEU,0.4298,0.0997,0.4705,0.3301
TT,30-03-04-p-168,47,POS,0.493,0.0879,0.4191,0.4051
TT,30-03-04-p-168,48,NEU,0.0819,0.1503,0.7678,-0.0684
TT,30-03-04-p-168,49,NEG,0.0231,0.7986,0.1783,-0.7755
TT,30-03-04-p-168,50,NEU,0.3642,0.0281,0.6076,0.3361
TT,30-03-04-p-168,51,NEU,0.4794,0.0242,0.4965,0.4552
TT,30-03-04-p-168,52,NEU,0.4369,0.0705,0.4925,0.3664
TT,30-03-04-p-168,53,NEU,0.0167,0.1788,0.8045,-0.1621
TT,30-03-04-p-168,54,NEU,0.3115,0.0394,0.6492,0.2721
TT,30-03-04-p-168,55,POS,0.5277,0.1149,0.3573,0.4128
TT,30-03-04-p-168,56,NEU,0.3202,0.0208,0.659,0.2994
TT,30-03-04-p-168,57,POS,0.4624,0.1049,0.4327,0.3576
TT,30-03-04-p-168,58,NEG,0.0097,0.9302,0.0601,-0.9205
TT,30-03-04-p-168,59,NEU,0.424,0.0524,0.5236,0.3716
TT,30-03-04-p-168,60,POS,0.5714,0.0305,0.398,0.5409
TT,30-03-04-p-168,61,POS,0.746,0.0161,0.2379,0.73
TT,30-03-04-p-168,62,NEG,0.0325,0.752,0.2155,-0.7194
TT,30-03-04-p-168,63,NEG,0.0308,0.7258,0.2435,-0.695
TT,30-03-04-p-168,64,POS,0.8217,0.0154,0.1628,0.8063
TT,30-03-04-p-168,65,POS,0.5679,0.0477,0.3844,0.5201
TT,30-03-04-p-168,66,POS,0.9083,0.0091,0.0826,0.8992
TT,30-03-04-p-168,67,POS,0.9059,0.013,0.0812,0.8929
TT,30-03-04-p-169,0,NEU,0.1721,0.3142,0.5137,-0.1422
TT,30-03-04-p-169,1,POS,0.7056,0.0236,0.2708,0.682
TT,30-03-04-p-169,2,POS,0.808,0.0131,0.179,0.7949
TT,30-03-04-p-169,3,NEG,0.0639,0.604,0.3322,-0.5401
TT,30-03-04-p-169,4,NEU,0.1261,0.1999,0.674,-0.0738
TT,30-03-04-p-169,5,POS,0.5358,0.0289,0.4354,0.5069
TT,30-03-04-p-169,6,NEU,0.3219,0.0223,0.6558,0.2996
TT,30-03-04-p-169,7,NEU,0.1357,0.3201,0.5442,-0.1845
TT,30-03-04-p-169,8,POS,0.7827,0.0099,0.2074,0.7729
TT,30-03-04-p-169,9,POS,0.6736,0.0106,0.3158,0.6629
TT,30-03-04-p-169,10,POS,0.8658,0.013,0.1211,0.8528
TT,30-03-04-p-169,11,POS,0.5006,0.0528,0.4466,0.4479
TT,30-03-04-p-169,12,NEU,0.3101,0.0375,0.6524,0.2726
TT,30-03-04-p-169,13,NEU,0.0635,0.2308,0.7058,-0.1673
TT,30-03-04-p-169,14,NEU,0.3788,0.0311,0.5901,0.3478
TT,30-03-04-p-169,15,NEG,0.0035,0.9337,0.0627,-0.9302
TT,30-03-04-p-169,16,NEG,0.003,0.9655,0.0315,-0.9625
TT,30-03-04-p-169,17,NEU,0.1402,0.0536,0.8062,0.0866
TT,30-03-04-p-169,18,POS,0.8747,0.0062,0.1191,0.8685
TT,30-03-04-p-169,19,NEU,0.4694,0.0403,0.4904,0.4291
TT,30-03-04-p-169,20,NEU,0.0311,0.4469,0.522,-0.4158
TT,30-03-04-p-169,21,POS,0.8985,0.011,0.0905,0.8875
TT,30-03-04-p-169,22,NEU,0.1418,0.2097,0.6485,-0.0678
TT,30-03-04-p-169,23,NEG,0.0025,0.981,0.0166,-0.9785
TT,30-03-04-p-169,24,NEG,0.0168,0.6892,0.2939,-0.6724
TT,30-03-04-p-169,25,NEG,0.0066,0.9267,0.0667,-0.9201
TT,30-03-04-p-169,26,POS,0.7723,0.0308,0.1969,0.7415
TT,30-03-04-p-169,27,NEU,0.1897,0.1943,0.616,-0.0046
TT,30-03-04-p-169,28,NEU,0.164,0.2864,0.5496,-0.1224
TT,30-03-04-p-169,29,NEU,0.0155,0.3048,0.6797,-0.2892
TT,30-03-04-p-169,30,NEG,0.0159,0.5346,0.4495,-0.5187
TT,30-03-04-p-169,31,NEG,0.1235,0.557,0.3194,-0.4335
TT,30-03-04-p-169,32,POS,0.7645,0.0194,0.2161,0.7451
TT,30-03-04-p-169,33,NEG,0.0065,0.9508,0.0427,-0.9443
TT,30-03-04-p-169,34,NEU,0.0682,0.4003,0.5315,-0.3321
TT,30-03-04-p-169,35,NEU,0.0853,0.4095,0.5052,-0.3241
